LOCALIDAD,MES,CANTIDAD,BENEFICIARIOS,INVERSION,UNIDAD DE MEDIDA,ACTIVIDAD,SOLICITUDES REALIZADAS POR PARTE DE LA POBLACIÓN
LA ESTANCIA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA ESTANCIA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA ESTANCIA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA ESTANCIA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA GUAYABA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA GUAYABA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA GUAYABA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA GUAYABA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA GUAYABA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA HONDURA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA HONDURA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA HONDURA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA JOYA DEL ZOPILOTE,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA JOYA DEL ZOPILOTE,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA JOYA DEL ZOPILOTE,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA JOYA DEL ZOPILOTE,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA JOYA DEL ZOPILOTE,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA LOMA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA LOMA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA LOMA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA LOMITA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA LOMITA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA LOMITA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA LOMITA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA LOMITA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA MESA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA MESA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA MESA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA MESA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA MESA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA PIEDRA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA PIEDRA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA PIEDRA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA PIEDRA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA PIEDRA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA SIERRITA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA SIERRITA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA SIERRITA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS ANTENAS,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS ANTENAS,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS ANTENAS,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS ANTENAS,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS ANTENAS,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS CAMPANAS,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS CAMPANAS,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS CAMPANAS,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS CAMPANAS,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS CAMPANAS,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS CIRUELAS,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS CIRUELAS,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS CIRUELAS,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS CIRUELAS,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS CIRUELAS,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS GOLONDRINAS,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS GOLONDRINAS,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS GOLONDRINAS,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS GOLONDRINAS,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS GOLONDRINAS,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS MINAS,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS MINAS,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS MINAS,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS MINAS,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LAS MINAS,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LOS NARANJOS,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LOS NARANJOS,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LOS NARANJOS,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LOS NARANJOS,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LOS NARANJOS,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
MIAHUATLA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
MIAHUATLA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
MIAHUATLA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
MIAHUATLA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
NEBLINAS,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
NEBLINAS,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
NUEVO COYOLAR,ENERO,0,2,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
NUEVO COYOLAR,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
NUEVO COYOLAR,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
NUEVO COYOLAR,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
OJO DE AGUA BO. ABAJO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
OJO DE AGUA BO. ABAJO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
OJO DE AGUA BO. ABAJO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
OJO DE AGUA BO. ABAJO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
OJO DE AGUA BO. ARRIBA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
OJO DE AGUA BO. ARRIBA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
OJO DE AGUA BO. ARRIBA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
OJO DE AGUA BO. ARRIBA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PALO SEMITA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PALO SEMITA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PALO SEMITA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PALO VERDE,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PALO VERDE,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PALO VERDE,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PALO VERDE,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PALOMAS,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PALOMAS,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PALOMAS,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PARED GRUESA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PARED GRUESA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PARED GRUESA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PIEDRA ANCHA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PIEDRA ANCHA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PIEDRA ANCHA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PIEDRA ANCHA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PIEDRA ANCHA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PLAN DE GUADALUPE,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PLAN DE GUADALUPE,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PLAN DE GUADALUPE,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL AMOLAR,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL AMOLAR,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL CABALLO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL CABALLO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL CABALLO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL CABALLO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL CABALLO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL GALLO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL GALLO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL GALLO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL GALLO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL GALLO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL TAMBOR,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL TAMBOR,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL TAMBOR,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL TAMBOR,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL TAMBOR,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO OBSCURO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
RANCHO NUEVO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
RANCHO NUEVO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
RANCHO NUEVO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
RANCHO NUEVO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
RANCHO NUEVO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
RANCHO NUEVO PUERTO DEL GALLO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
RANCHO NUEVO PUERTO DEL GALLO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
RANCHO NUEVO PUERTO DEL GALLO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
RANCHO NUEVO PUERTO DEL GALLO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
RANCHO NUEVO PUERTO DEL GALLO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
REFORMA DE PALO SEMITA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
REFORMA DE PALO SEMITA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
REFORMA DE PALO SEMITA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
REFORMA DE PALO SEMITA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SAN RAFAEL,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SAN RAFAEL,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SANTA ANA DE ALLENDE,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SANTA ANA DE ALLENDE,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SANTA MARÍA DE ÁLAMOS,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SANTA MARÍA DE ÁLAMOS,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SANTA MARÍA DE ÁLAMOS,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SANTA MARÍA DE ÁLAMOS,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SAUCILLO AGUA NUEVA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SAUCILLO AGUA NUEVA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SAUCILLO AGUA NUEVA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SAUCILLO AGUA NUEVA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SOLEDAD DEL COYOL,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SOLEDAD DEL COYOL,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SOLEDAD DEL COYOL,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SOLEDAD DEL COYOL,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
TENANGO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
TENANGO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
TENANGO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
TENANGO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
TETLALPAN,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
TETLALPAN,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
TETLALPAN,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
TOCAPA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
TOCAPA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
TOCAPA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
TOCAPA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ZACATE GRANDE,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ZACATE GRANDE,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ZACATE GRANDE,SEPTIEMBRE,0,390,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ZACATE GRANDE,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ZIMAPANITO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ZIMAPANITO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ZIMAPANITO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ZIMAPANITO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ZIMAPANITO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
